id	filmid	szemelyid	megnevezes
6030	25	788	színész
6031	49	152	rendező
6032	194	112	színész
6034	358	644	színész
6035	329	1077	színész
6036	141	919	színész
6037	6	754	színész
6038	151	1634	színész
6039	302	493	színész
6040	14	1333	színész
6042	166	788	színész
6044	152	61	színész
6045	98	585	színész
6046	454	1616	színész
6047	171	408	színész
6048	475	744	színész
6049	135	33	színész
6050	410	1575	színész
6051	144	1017	operatőr
6052	467	7	operatőr
6053	460	603	színész
6055	12	955	színész
6057	80	1733	színész
6058	29	372	színész
6059	203	1397	színész
6061	32	651	forgatókönyvíró
6065	28	24	színész
6066	370	754	színész
6067	65	883	színész
6071	26	121	színész
6075	129	822	színész
6076	347	1386	színész
6078	181	1060	színész
6079	154	862	színész
6080	15	243	színész
6081	401	993	színész
6082	153	1616	színész
6083	171	1574	színész
6084	155	620	színész
6088	442	132	színész
6091	119	794	rendező
6092	332	1399	operatőr
6095	453	136	rendező
6098	138	46	színész
6100	199	754	színész
6101	437	1733	színész
6103	445	594	színész
6104	605	1020	színész
6106	395	715	színész
6108	97	764	színész
6109	184	1006	színész
6111	184	304	színész
6112	145	1138	színész
6113	360	1424	színész
6114	329	862	színész
6115	5	320	rendező
6116	119	1613	operatőr
6117	128	1698	színész
6120	383	304	színész
6121	322	943	színész
6123	191	1395	forgatókönyvíró
6124	471	313	színész
6125	87	1552	színész
6126	46	822	színész
6127	176	581	rendező
6128	338	1537	színész
6130	404	1674	színész
6132	387	1674	színész
6133	439	1622	színész
6134	96	437	rendező
6135	108	955	színész
6136	157	22	színész
6137	143	594	színész
6138	434	7	operatőr
6141	350	873	színész
6143	188	1590	forgatókönyvíró
6146	318	943	színész
6147	355	564	színész
6149	160	1347	színész
6150	204	1644	színész
6151	374	340	színész
6152	429	991	színész
6154	354	1415	színész
6156	70	202	színész
6157	408	1415	színész
6158	401	1204	színész
6160	319	373	színész
6161	142	1478	színész
6162	345	305	színész
6163	44	1107	forgatókönyvíró
6164	91	796	forgatókönyvíró
6165	311	1560	forgatókönyvíró
6166	331	667	színész
6167	165	862	színész
6168	115	745	színész
6169	199	243	színész
6170	466	1353	színész
6171	120	493	színész
6172	385	968	színész
6174	94	1347	színész
6175	328	1097	színész
6176	325	712	forgatókönyvíró
6177	133	1424	színész
6180	364	1091	színész
6182	111	823	színész
6184	310	694	színész
6185	180	505	színész
6186	186	122	színész
6187	63	1716	színész
6188	381	1626	színész
6190	383	1396	színész
6191	434	1552	színész
6195	170	741	színész
6200	95	248	színész
6201	398	796	forgatókönyvíró
6202	35	1176	színész
6203	150	585	színész
6204	72	352	színész
6208	443	1120	színész
6209	132	350	színész
6211	193	195	színész
6212	91	1674	színész
6216	27	1622	színész
6217	410	1285	színész
6218	342	1634	színész
6222	14	693	színész
6223	141	693	színész
6225	75	862	színész
6226	46	1430	színész
6227	148	132	színész
6228	201	1733	színész
6229	26	801	színész
6231	350	745	színész
6233	396	823	rendező
6234	50	541	színész
6235	431	592	színész
6236	141	1017	operatőr
6237	354	1749	színész
6238	165	1740	színész
6239	140	991	színész
6240	204	1162	színész
6241	345	1556	színész
6244	143	1749	színész
6246	110	524	színész
6248	417	1537	színész
6250	196	11	rendező
6252	350	1120	színész
6254	420	564	színész
6256	97	461	színész
6258	380	764	színész
6259	381	1012	színész
6260	72	388	színész
6261	113	943	színész
6262	91	1121	színész
6263	152	939	forgatókönyvíró
6264	365	1644	színész
6265	47	221	színész
6266	160	1091	színész
6267	195	1430	színész
6270	403	1478	színész
6271	387	1474	színész
6272	30	522	színész
6273	11	1579	operatőr
6274	13	304	színész
6275	309	413	operatőr
6276	144	1716	színész
6277	334	1429	színész
6278	84	109	színész
6279	38	1537	színész
6281	466	1424	színész
6282	49	968	színész
6284	440	1347	színész
6287	389	594	színész
6288	55	1547	színész
6291	126	1547	színész
6292	329	13	színész
6293	62	188	színész
6294	606	151	színész
6295	315	592	színész
6297	347	541	színész
6300	310	278	színész
6302	454	362	forgatókönyvíró
6303	170	1665	színész
6305	323	1783	színész
6306	146	1665	színész
6308	125	715	színész
6309	422	687	színész
6310	5	311	színész
6311	316	808	forgatókönyvíró
6312	354	1049	színész
6313	473	883	színész
6314	26	1748	színész
6315	43	461	színész
6317	408	1176	színész
6319	142	403	színész
6322	15	1579	operatőr
6323	5	1219	színész
6325	345	1574	színész
6326	78	1650	színész
6327	134	592	színész
6329	206	461	színész
6331	74	1116	színész
6333	436	1225	operatőr
6334	78	1530	színész
6335	398	846	színész
6336	306	1658	színész
6337	466	1472	színész
6338	362	602	színész
6339	89	1733	színész
6340	453	123	operatőr
6343	302	426	színész
6346	322	587	színész
6348	303	745	színész
6349	6	1077	színész
6351	439	345	színész
6353	413	821	színész
6354	93	422	operatőr
6356	437	435	színész
6357	457	847	színész
6358	20	1694	színész
6359	374	1415	színész
6361	313	122	színész
6362	304	1390	színész
6365	45	126	színész
6366	35	1644	színész
6367	370	375	rendező
6368	21	526	színész
6369	76	594	színész
6370	452	388	színész
6371	85	195	színész
6373	78	883	színész
6374	199	966	forgatókönyvíró
6375	453	422	operatőr
6376	126	1430	színész
6377	162	753	színész
6378	85	248	színész
6379	17	873	színész
6384	30	712	forgatókönyvíró
6385	338	1353	színész
6388	75	1733	színész
6391	339	883	színész
6392	343	630	színész
6394	36	372	színész
6397	384	862	színész
6398	453	1187	forgatókönyvíró
6399	107	1107	forgatókönyvíró
6400	135	461	színész
6402	408	1225	operatőr
6403	358	1122	rendező
6405	313	676	rendező
6406	90	1552	színész
6408	17	112	színész
6409	460	694	színész
6411	190	112	színész
6414	338	524	színész
6415	20	1528	operatőr
6417	435	623	színész
6420	439	304	színész
6422	83	823	rendező
6423	80	195	színész
6425	112	121	színész
6427	86	1449	színész
6430	180	846	színész
6431	163	248	színész
6432	363	505	színész
6433	21	715	színész
6434	315	587	színész
6436	313	823	színész
6440	424	1430	színész
6441	99	193	forgatókönyvíró
6442	189	1360	színész
6445	109	760	színész
6446	151	594	színész
6447	418	1472	színész
6448	445	1077	színész
6449	199	787	színész
6450	395	1694	színész
6452	467	474	színész
6453	72	204	színész
6454	427	305	színész
6455	314	1636	színész
6458	305	864	forgatókönyvíró
6459	64	1748	színész
6460	158	760	színész
6462	445	745	színész
6464	15	1537	színész
6466	162	1510	operatőr
6467	389	540	forgatókönyvíró
6470	169	112	színész
6472	197	461	színész
6474	4	152	rendező
6478	62	1353	színész
6481	12	248	színész
6482	380	1049	színész
6483	161	278	színész
6484	367	375	forgatókönyvíró
6488	364	1060	színész
6489	325	125	színész
6490	41	1634	színész
6491	16	121	színész
6492	41	1530	színész
6493	61	1748	színész
6494	80	121	színész
6496	172	1779	színész
6497	38	1579	operatőr
6502	451	946	rendező
6504	170	901	színész
6505	177	1665	színész
6507	395	1674	színész
6508	132	159	rendező
6509	345	1060	színész
6510	356	1121	színész
6511	11	1219	színész
6514	76	195	színész
6515	123	327	színész
6517	157	1547	színész
6518	414	1107	forgatókönyvíró
6519	345	540	forgatókönyvíró
6521	53	1082	színész
6522	106	1674	színész
6523	429	1060	színész
6525	140	1060	színész
6528	175	862	színész
6529	203	1528	operatőr
6530	177	1556	színész
6531	199	694	színész
6532	72	676	rendező
6534	311	1424	színész
6537	32	1778	színész
6538	157	1096	színész
6539	450	1530	színész
6541	378	221	színész
6544	163	862	színész
6548	398	607	színész
6552	138	883	színész
6553	359	299	színész
6555	340	1113	színész
6556	176	1060	színész
6557	606	1111	színész
6558	399	1508	rendező
6560	61	1674	színész
6561	142	1091	színész
6562	76	883	színész
6565	471	257	színész
6566	461	38	színész
6569	364	524	színész
6571	77	754	színész
6572	14	1017	operatőr
6575	97	968	színész
6576	76	955	színész
6577	99	28	forgatókönyvíró
6579	39	1117	színész
6580	157	744	színész
6581	331	1748	színész
6582	463	1057	színész
6584	449	413	operatőr
6585	22	248	színész
6586	205	461	színész
6588	466	654	színész
6590	453	125	színész
6593	359	1528	operatőr
6594	342	17	forgatókönyvíró
6595	22	121	színész
6597	43	1353	színész
6601	451	594	színész
6602	363	676	rendező
6603	117	1300	színész
6604	41	352	színész
6605	37	424	színész
6607	135	822	színész
6608	115	1636	színész
6611	184	518	színész
6612	412	152	rendező
6614	349	984	színész
6615	116	109	színész
6616	22	1057	színész
6618	348	764	színész
6619	117	1285	színész
6621	198	243	színész
6622	607	873	színész
6623	378	1415	színész
6624	99	1703	színész
6625	172	755	színész
6627	398	1370	rendező
6628	314	38	színész
6629	141	1300	színész
6632	7	1783	színész
6633	429	1490	színész
6634	434	767	forgatókönyvíró
6635	41	411	forgatókönyvíró
6636	103	968	színész
6637	135	885	operatőr
6638	30	1767	színész
6640	436	1113	színész
6641	462	1610	színész
6642	2	1034	forgatókönyvíró
6644	171	672	színész
6645	182	1493	színész
6646	401	1060	színész
6648	115	744	színész
6649	138	1733	színész
6656	143	1415	színész
6659	57	413	operatőr
6660	21	352	színész
6664	83	820	színész
6665	439	132	színész
6666	30	1100	színész
6667	423	999	színész
6670	62	1415	színész
6671	25	862	színész
6674	412	1418	színész
6675	184	1218	rendező
6677	44	25	színész
6679	165	1331	színész
6680	129	303	színész
6681	37	898	színész
6683	408	1674	színész
6684	93	1674	színész
6687	139	1425	színész
6690	387	744	színész
6691	327	684	forgatókönyvíró
6692	85	1187	forgatókönyvíró
6693	308	1528	operatőr
6694	151	1733	színész
6695	455	311	színész
6697	473	788	színész
6698	205	651	rendező
6699	201	1616	színész
6700	175	1674	színész
6701	90	1510	operatőr
6702	10	435	színész
6703	372	524	színész
6704	47	1107	forgatókönyvíró
6706	16	1107	forgatókönyvíró
6707	108	25	színész
6708	470	694	színész
6709	168	694	színész
6710	110	578	színész
6711	350	744	színész
6712	149	1060	színész
6715	451	243	színész
6716	194	1698	színész
6717	179	883	színész
6718	604	715	színész
6719	65	464	színész
6720	401	943	színész
6723	28	518	színész
6725	45	1176	színész
6726	156	501	rendező
6727	147	540	forgatókönyvíró
6729	194	850	színész
6730	434	1492	színész
6732	26	38	színész
6733	156	1502	színész
6734	163	1665	színész
6735	164	1077	színész
6736	149	1117	színész
6737	143	132	színész
6738	9	585	színész
6739	370	195	színész
6740	203	822	színész
6742	30	1531	színész
6744	52	1415	színész
6748	469	425	színész
6749	186	654	színész
6751	305	61	színész
6757	464	416	színész
6758	463	540	rendező
6760	348	248	színész
6761	188	437	rendező
6762	109	1225	operatőr
6763	164	846	színész
6764	170	1225	operatőr
6765	193	1716	színész
6768	401	883	színész
6769	366	1077	színész
6772	442	524	színész
6773	304	1786	színész
6774	413	1424	színész
6775	103	1255	színész
6776	390	1631	színész
6778	94	1544	színész
6779	69	1716	színész
6780	46	1733	színész
6781	404	590	színész
6782	423	461	színész
6783	395	862	színész
6784	347	1017	operatőr
6785	366	1060	színész
6787	204	943	színész
6791	185	243	színész
6793	61	1187	forgatókönyvíró
6798	605	1596	rendező
6799	341	1176	színész
6800	407	744	színész
6803	384	1418	színész
6804	37	1423	rendező
6805	57	1261	színész
6808	400	1610	színész
6809	48	1347	színész
6810	83	121	színész
6811	98	320	rendező
6813	17	602	színész
6814	36	754	színész
6817	389	221	színész
6818	198	632	színész
6819	386	1622	színész
6820	176	1221	színész
6821	38	667	színész
6823	402	555	forgatókönyvíró
6824	25	17	rendező
6825	140	1210	színész
6826	450	461	színész
6827	205	1077	színész
6828	439	1674	színész
6829	364	709	rendező
6830	379	1778	színész
6831	318	1461	színész
6832	29	1547	színész
6833	157	1060	színész
6834	105	320	rendező
6835	348	525	színész
6838	454	237	rendező
6841	329	1213	forgatókönyvíró
6842	72	1674	színész
6843	93	1300	színész
6844	114	1395	forgatókönyvíró
6845	66	550	színész
6846	48	808	forgatókönyvíró
6847	467	122	színész
6849	97	17	rendező
6850	410	603	színész
6851	110	975	forgatókönyvíró
6852	413	1752	színész
6853	404	715	színész
6854	120	1395	forgatókönyvíró
6855	164	1415	színész
6856	44	464	színész
6857	53	1430	színész
6861	33	587	színész
6862	154	1020	színész
6863	87	278	színész
6864	455	1749	színész
6866	131	1778	színész
6867	55	741	színész
6869	26	1415	színész
6870	175	1017	operatőr
6872	339	1622	színész
6873	142	524	színész
6875	97	1472	színész
6878	132	1696	színész
6879	126	248	színész
6880	329	760	színész
6881	11	204	színész
6882	73	1665	színész
6883	186	667	színész
6884	355	1703	színész
6886	174	1674	színész
6887	8	305	színész
6888	170	715	színész
6891	414	840	színész
6897	122	1424	színész
6899	68	408	színész
6901	155	388	színész
6903	150	177	színész
6904	168	883	színész
6905	103	577	színész
6908	370	1012	színész
6909	403	1279	színész
6910	58	705	forgatókönyvíró
6912	339	707	színész
6913	152	1225	operatőr
6914	205	1219	színész
6915	73	311	színész
6916	199	887	operatőr
6917	338	1333	színész
6919	329	195	színész
6920	321	1478	színész
6922	35	1575	színész
6924	323	493	színész
6925	425	281	forgatókönyvíró
6926	37	696	forgatókönyvíró
6927	455	1674	színész
6928	330	1481	színész
6931	45	294	színész
6932	73	1116	színész
6933	52	1187	forgatókönyvíró
6934	160	1219	színész
6935	34	1020	színész
6936	146	1415	színész
6937	39	745	színész
6938	422	1116	színész
6939	121	1404	forgatókönyvíró
6941	455	901	színész
6942	81	1060	színész
6943	474	159	rendező
6944	68	1219	színész
6945	56	524	színész
6946	38	1547	színész
6949	470	233	színész
6950	58	1279	színész
6951	28	592	színész
6952	434	715	színész
6953	437	1478	színész
6955	45	1666	színész
6956	438	206	színész
6957	142	464	színész
6959	346	461	színész
6960	173	1537	színész
6962	46	424	színész
6963	196	1264	színész
6965	337	25	színész
6966	169	122	színész
6967	25	1107	forgatókönyvíró
6968	99	1091	színész
6969	341	1223	színész
6970	27	829	forgatókönyvíró
6971	82	122	színész
6972	20	1397	színész
6973	151	403	színész
6975	420	509	színész
6977	474	1306	operatőr
6978	43	278	színész
6979	436	1107	forgatókönyvíró
6981	72	744	színész
6983	360	1020	színész
6984	189	1425	színész
6985	426	314	színész
6986	149	1569	színész
6987	133	188	színész
6988	13	585	színész
6989	323	1674	színész
6990	312	883	színész
6993	120	206	színész
6995	12	461	színész
6997	191	587	színész
6998	158	1590	forgatókönyvíró
6999	431	17	rendező
7000	136	1077	színész
7003	384	1748	színész
7006	204	984	színész
7009	134	1331	színész
7010	456	602	színész
7015	390	1100	színész
7017	430	602	színész
7018	150	46	színész
7019	194	151	színész
7022	72	1285	színész
7024	23	416	színész
7025	131	1590	forgatókönyvíró
7026	163	1101	színész
7027	183	388	színész
7029	318	1716	színész
7030	39	188	színész
7031	19	159	rendező
7032	420	1579	operatőr
7034	400	106	színész
7035	6	883	színész
7036	166	195	színész
7038	358	1399	operatőr
7039	92	1367	színész
7041	301	188	színész
7042	311	567	forgatókönyvíró
7044	26	602	színész
7045	141	278	színész
7047	115	248	színész
7048	90	1478	színész
7049	384	1017	operatőr
7050	31	221	színész
7052	87	1622	színész
7054	183	1510	operatőr
7055	386	784	színész
7056	412	1461	színész
7057	194	518	színész
7058	339	416	színész
7059	59	59	forgatókönyvíró
7061	409	156	forgatókönyvíró
7063	395	1465	színész
7064	14	968	színész
7065	444	885	operatőr
7066	357	1225	operatőr
7067	163	1778	színész
7068	12	1674	színész
7069	472	89	rendező
7070	201	345	színész
7073	179	602	színész
7074	115	305	színész
7076	90	674	színész
7077	199	901	színész
7080	413	327	színész
7081	22	62	színész
7082	165	1472	színész
7083	353	375	rendező
7084	33	221	színész
7091	99	766	színész
7093	29	1552	színész
7094	438	1077	színész
7095	470	221	színész
7096	72	1415	színész
7098	16	352	színész
7099	398	1622	színész
7100	24	11	rendező
7101	348	873	színész
7102	353	943	színész
7104	469	919	színész
7107	32	243	színész
7114	390	1430	színész
7115	124	741	színész
7116	359	62	színész
7118	380	1012	színész
7119	25	1495	színész
7120	72	524	színész
7121	423	1225	operatőr
7123	21	1713	színész
7124	132	667	színész
7125	108	413	operatőr
7126	34	1569	színész
7129	378	327	színész
7130	445	1077	színész
7131	423	1706	színész
7134	7	749	színész
7135	404	1622	színész
7136	315	1225	operatőr
7140	129	709	rendező
7143	166	1733	színész
7145	433	1510	operatőr
7150	139	883	színész
7151	337	1096	színész
7152	166	121	színész
7154	143	644	színész
7156	416	1223	színész
7157	398	352	színész
7161	160	822	színész
7162	454	559	színész
7164	466	453	rendező
7165	151	1374	színész
7166	87	1537	színész
7172	414	1694	színész
7173	205	706	színész
7175	339	1615	forgatókönyvíró
7178	128	365	forgatókönyvíró
7179	79	1231	színész
7180	12	592	színész
7181	60	1424	színész
7182	43	1219	színész
7183	113	564	színész
7186	180	1424	színész
7187	410	1349	színész
7188	450	602	színész
7189	108	1091	színész
7190	409	984	színész
7191	33	1510	operatőr
7196	400	1100	színész
7198	370	1492	színész
7199	34	500	rendező
7200	404	1530	színész
7202	193	540	forgatókönyvíró
7203	415	1077	színész
7204	152	195	színész
7210	410	676	rendező
7211	54	862	színész
7213	426	1674	színész
7216	104	1537	színész
7218	36	1060	színész
7220	353	1111	színész
7221	51	1339	színész
7222	120	1415	színész
7224	439	1706	színész
7226	99	267	színész
7228	401	1116	színész
7231	159	1285	színész
7232	146	1367	színész
7233	198	1552	színész
7234	12	1205	forgatókönyvíró
7236	59	883	színész
7237	116	1261	színész
7238	121	620	színész
7239	114	1430	színész
7240	146	1556	színész
7241	73	1472	színész
7242	473	1017	operatőr
7243	461	943	színész
7246	96	243	színész
7247	119	550	színész
7248	3	898	színész
7250	131	518	színész
7254	441	1674	színész
7256	66	1390	színész
7257	406	1232	forgatókönyvíró
7258	440	501	rendező
7260	12	220	színész
7261	305	1020	színész
7262	390	1616	színész
7263	204	745	színész
7266	105	505	színész
7268	17	1674	színész
7270	169	955	színész
7271	25	715	színész
7272	149	221	színész
7273	329	1449	színész
7276	40	447	színész
7277	159	1510	operatőr
7278	117	898	színész
7279	165	693	színész
7281	73	788	színész
7283	20	1367	színész
7284	96	1547	színész
7286	73	413	operatőr
7288	466	524	színész
7291	387	943	színész
7293	144	1136	forgatókönyvíró
7294	366	1579	operatőr
7296	174	1556	színész
7297	441	1225	operatőr
7298	339	303	színész
7305	108	1423	rendező
7306	317	796	forgatókönyvíró
7308	37	435	színész
7309	82	1674	színész
7313	466	493	színész
7314	421	540	rendező
7315	195	1107	forgatókönyvíró
7317	203	1748	színész
7319	146	1733	színész
7321	109	195	színész
7322	449	1367	színész
7323	162	46	színész
7324	406	883	színész
7325	415	715	színész
7328	29	1748	színész
7330	411	755	színész
7331	108	424	színész
7332	53	1109	színész
7333	68	278	színész
7334	456	1733	színész
7335	115	352	színész
7338	170	195	színész
7340	329	221	színész
7341	344	599	forgatókönyvíró
7342	206	1778	színész
7344	301	609	operatőr
7345	162	278	színész
7346	171	859	színész
7349	414	858	színész
7350	91	943	színész
7351	29	1674	színész
7353	446	493	színész
7354	310	1579	operatőr
7355	363	745	színész
7358	54	603	színész
7359	362	1694	színész
7361	401	541	színész
7362	185	760	színész
7363	466	248	színész
7364	111	3	rendező
7365	100	526	színész
7366	205	1353	színész
7367	460	493	színész
7368	327	862	színész
7372	195	1674	színész
7373	12	1162	színész
7374	344	603	színész
7375	141	102	forgatókönyvíró
7376	369	628	színész
7377	113	860	színész
7378	445	1415	színész
7381	149	17	forgatókönyvíró
7384	403	847	színész
7386	192	1424	színész
7390	201	1225	operatőr
7391	387	1272	színész
7392	396	280	forgatókönyvíró
7393	387	1068	színész
7396	114	1225	operatőr
7397	410	204	színész
7398	459	1263	színész
7399	404	1223	színész
7400	5	725	színész
7403	50	112	színész
7407	27	1415	színész
7408	204	151	színész
7409	171	847	színész
7410	314	7	operatőr
7412	451	578	színész
7414	79	1374	színész
7415	92	1176	színész
7420	143	943	színész
7421	346	1622	színész
7422	426	1221	színész
7424	450	1650	színész
7426	98	1552	színész
7427	171	1547	színész
7428	68	587	színész
7429	184	592	színész
7432	90	46	színész
7434	430	435	színész
7435	442	501	rendező
7436	54	1778	színész
7437	65	1510	operatőr
7439	340	1060	színész
7440	131	1698	színész
7442	385	767	forgatókönyvíró
7445	348	1367	színész
7446	41	375	rendező
7447	445	1166	forgatókönyvíró
7448	346	205	operatőr
7449	317	29	forgatókönyvíró
7450	442	715	színész
7451	438	243	színész
7452	459	585	színész
7454	427	121	színész
7455	165	1223	színész
7456	95	1665	színész
7459	402	461	színész
7461	94	102	rendező
7463	159	955	színész
7464	365	544	forgatókönyvíró
7465	398	252	forgatókönyvíró
7470	434	898	színész
7471	52	744	színész
7472	417	654	színész
7473	110	518	színész
7474	424	1279	színész
7476	304	104	színész
7478	368	1205	forgatókönyvíró
7480	8	102	rendező
7482	47	1706	színész
7483	95	766	színész
7484	5	524	színész
7485	9	1096	színész
7486	68	437	rendező
7487	321	248	színész
7488	459	1704	színész
7489	390	1622	színész
7490	444	632	színész
7491	410	676	forgatókönyvíró
7492	400	501	rendező
7494	138	1544	színész
7495	121	1070	operatőr
7497	16	651	rendező
7498	131	1225	operatőr
7499	439	352	színész
7500	161	943	színész
7501	430	1783	színész
7502	345	585	színész
7507	83	195	színész
7508	45	248	színész
7509	431	17	forgatókönyvíró
7510	151	1674	színész
7514	100	1547	színész
7516	435	7	operatőr
7518	418	1424	színész
7519	313	1187	forgatókönyvíró
7522	65	159	forgatókönyvíró
7523	52	1300	színész
7526	314	1703	színész
7527	192	221	színész
7528	145	1367	színész
7529	378	102	forgatókönyvíró
7531	459	1100	színész
7532	424	1074	színész
7533	420	243	színész
7534	102	524	színész
7535	391	474	színész
7537	165	352	színész
7538	139	602	színész
7539	30	862	színész
7540	122	1537	színész
7541	8	901	színész
7542	184	385	színész
7544	28	1096	színész
7545	324	1492	színész
7546	53	993	színész
7548	40	1537	színész
7549	145	1674	színész
7551	159	1674	színész
7552	86	912	színész
7553	138	1424	színész
7556	98	1138	színész
7557	122	1367	színész
7558	174	590	színész
7560	54	1077	színész
7561	131	1100	színész
7562	360	1430	színész
7564	451	204	színész
7565	175	1478	színész
7567	383	1232	színész
7568	149	122	színész
7570	141	1778	színész
7572	21	127	színész
7573	342	86	színész
7574	374	311	színész
7576	2	693	színész
7577	475	602	színész
7578	349	1342	színész
7579	403	101	színész
7580	114	109	színész
7583	415	1091	színész
7584	78	968	színész
7586	388	1223	színész
7587	606	518	forgatókönyvíró
7588	420	943	színész
7590	59	667	színész
7592	200	1225	operatőr
7593	171	372	színész
7594	16	1353	színész
7595	91	984	színész
7596	142	1735	forgatókönyvíró
7598	450	1347	színész
7600	379	603	színész
7603	403	171	színész
7604	605	327	színész
7605	152	1674	színész
7606	24	693	színész
7607	126	823	színész
7608	384	1537	színész
7609	184	1492	színész
7610	7	715	színész
7611	324	248	színész
7612	441	590	színész
7613	58	298	forgatókönyvíró
7615	130	644	színész
7616	359	251	rendező
7617	366	464	színész
7619	422	1537	színész
7620	109	788	színész
7622	155	524	színész
7623	369	709	rendező
7624	15	202	színész
7626	58	968	színész
7627	16	744	színész
7630	34	1779	színész
7631	56	311	színész
7632	363	121	színész
7634	145	585	színész
7636	60	437	rendező
7638	171	38	színész
7640	345	1733	színész
7641	58	1552	színész
7642	371	520	forgatókönyvíró
7643	105	883	színész
7644	401	188	színész
7645	37	1579	operatőr
7647	114	501	rendező
7649	154	883	színész
7652	431	1272	színész
7653	429	1698	színész
7656	406	1225	operatőr
7658	424	109	színész
7659	120	709	rendező
7660	92	1674	színész
7661	206	121	színész
7662	356	474	színész
7664	401	862	színész
7665	413	46	színész
7666	318	667	színész
7667	415	883	színész
7670	30	1017	operatőr
7679	177	195	színész
7680	427	564	színész
7681	420	1697	operatőr
7682	364	1192	színész
7685	422	1622	színész
7687	73	862	színész
7689	30	320	rendező
7690	130	126	színész
7691	144	352	színész
7692	9	715	színész
7696	339	1012	színész
7697	410	1748	színész
7698	445	132	színész
7699	151	352	színész
7701	188	603	színész
7704	416	1017	operatőr
7705	131	403	színész
7706	453	1423	rendező
7707	146	1024	színész
7709	189	305	színész
7711	5	305	színész
7712	352	1733	színész
7713	126	206	színész
7714	439	1111	színész
7716	36	822	színész
7717	338	1579	operatőr
7719	403	298	rendező
7723	365	585	színész
7727	110	1547	színész
7728	451	1264	színész
7729	604	1418	színész
7730	157	320	rendező
7733	433	1698	színész
7735	50	999	színész
7736	347	461	színész
7737	49	1091	színész
7738	195	33	színész
7739	197	1643	forgatókönyvíró
7741	449	823	színész
7742	132	1012	színész
7743	403	518	színész
7744	357	112	színész
7745	420	602	színész
7746	40	1107	forgatókönyvíró
7747	76	248	színész
7748	59	188	színész
7749	402	248	színész
7750	308	755	színész
7751	99	505	színész
7753	143	1111	színész
7754	164	109	színész
7755	66	1468	rendező
7759	438	509	színész
7761	203	1424	színész
7763	70	375	rendező
7764	335	1733	színész
7767	39	1390	színész
7769	55	1395	forgatókönyvíró
7770	304	1733	színész
7771	607	352	színész
7773	369	424	színész
7775	29	1060	színész
7776	341	1537	színész
7777	160	102	forgatókönyvíró
7778	77	1494	forgatókönyvíró
7779	10	1213	forgatókönyvíró
7781	372	1636	színész
7783	94	1778	színész
7784	121	623	színész
7786	20	1478	színész
7787	435	1017	operatőr
7788	56	676	rendező
7789	404	1778	színész
7790	408	715	színész
7791	408	524	színész
7792	144	1077	színész
7793	170	1077	színész
7794	2	445	forgatókönyvíró
7795	446	887	operatőr
7796	46	603	színész
7797	27	709	színész
7798	111	796	forgatókönyvíró
7800	72	955	színész
7802	25	461	színész
7803	50	1604	színész
7804	111	243	színész
7805	374	304	színész
7806	131	1703	színész
7807	96	373	színész
7808	439	1333	színész
7810	433	472	színész
7812	111	883	színész
7814	342	570	operatőr
7817	316	1034	forgatókönyvíró
7819	61	375	rendező
7820	47	1197	színész
7821	410	122	színész
7824	28	691	színész
7825	354	195	színész
7826	607	298	rendező
7827	89	132	színész
7828	379	1161	színész
7829	383	461	színész
7833	423	540	forgatókönyvíró
7834	422	667	színész
7835	195	303	színész
7836	142	278	színész
7837	112	1213	rendező
7838	433	1703	színész
7839	27	1225	operatőr
7840	198	1492	színész
7841	186	1077	színész
7842	194	801	színész
7844	52	883	színész
7846	422	248	színész
7847	194	243	színész
7850	204	1537	színész
7852	204	1091	színész
7853	389	1125	színész
7856	87	112	színész
7857	386	850	színész
7858	422	408	színész
7859	138	1396	színész
7862	82	883	színész
7863	331	744	színész
7864	90	745	színész
7865	107	883	színész
7867	185	518	színész
7869	152	1622	színész
7875	66	1196	színész
7878	373	866	forgatókönyvíró
7879	165	1430	színész
7880	382	1674	színész
7881	357	1547	színész
7883	422	609	operatőr
7886	183	409	színész
7889	66	413	operatőr
7890	324	592	színész
7891	461	1091	színész
7892	117	311	színész
7893	334	1026	színész
7896	193	38	színész
7897	76	1353	színész
7900	306	1622	színész
7902	365	62	színész
7903	191	1396	színész
7904	412	25	színész
7905	76	1225	operatőr
7906	385	766	színész
7909	16	602	színész
7910	29	373	színész
7911	119	1769	színész
7912	429	1610	színész
7914	604	1556	színész
7915	44	1478	színész
7917	410	955	színész
7918	466	1733	színész
7920	349	311	színész
7922	354	248	színész
7923	196	1161	színész
7924	138	1397	színész
7927	462	524	színész
7928	363	693	színész
7930	325	1060	színész
7931	68	1577	forgatókönyvíró
7934	96	38	színész
7935	199	254	rendező
7936	183	667	színész
7937	389	824	színész
7938	119	1674	színész
7939	21	311	színész
7941	106	493	színész
7942	32	931	színész
7944	193	1674	színész
7946	323	1196	színész
7947	104	518	színész
7949	390	1429	színész
7951	450	248	színész
7954	423	385	színész
7955	117	1006	színész
7957	25	395	színész
7958	125	243	színész
7959	189	1537	színész
7960	162	304	színész
7961	180	518	színész
7962	16	1077	színész
7964	318	352	színész
7965	338	1254	színész
7966	347	1176	színész
7967	30	764	színész
7970	473	327	színész
7972	55	1465	színész
7973	443	311	színész
7974	75	1517	színész
7975	35	1347	színész
7976	45	461	színész
7980	191	1674	színész
7986	429	59	forgatókönyvíró
7987	155	365	forgatókönyvíró
